"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"130",0.893183292960604,0.594698385588231,0.840426438103653,0.91139587004246,0.984042310729122,0.913012832070817,0.8934216155562,0.949984063215283,0.904514926539615,0.967029972346089
"131",0.890101179886492,0.817501229304403,0.854529090810723,0.897880940152827,0.941926603722795,0.8800325553669,0.907256756179876,0.874168158367368,0.876520938002074,0.885608604536516
"132",0.866430924494257,0.833637134541654,0.901985362748258,0.86655008993963,0.89371629228045,0.913230891195736,0.800648850177588,0.956720897817633,0.911595951585014,0.963076188146344
"133",0.843114140579871,0.738552513882624,0.712639997634815,0.858258092748861,0.922232815151847,0.753438202923491,0.914790944149472,0.597248916981966,0.74775764391903,0.600883172815179
"134",0.766668712984843,0.795643131034928,0.782386557727038,0.762458954656992,0.72924767577968,0.771328019626792,0.757272601468427,0.773520637372966,0.772988185643305,0.767951895396025
"135",0.780357754607952,0.813005878005559,0.881433121382294,0.767655208476221,0.726232780229371,0.878509766927623,0.618248922260671,0.951676190527556,0.878862860285858,0.956693333826772
"136",0.57643873370441,0.626425890573224,0.54071191993155,0.573844273548881,0.521528512776717,0.516288372075817,0.63128758948844,0.42082832755582,0.51998736609065,0.396546189889835
"137",0.190535723174345,0.163319973995073,0.289467138310692,0.187441167064632,0.216813834562604,0.314735961471317,0.105977632540757,0.555110013930057,0.3107520379532,0.601690505441378
"138",0.704373133141964,0.711232502111123,0.66395854168828,0.706444622599625,0.700022712887207,0.657654665958771,0.748949370294496,0.582973657458982,0.658647593500695,0.569395646330442
"139",0.281859150658649,0.308186766320645,0.393195809710762,0.272191269663165,0.245661338308782,0.38975621206041,0.186651540571599,0.559694617362948,0.390136377245861,0.579619616293284
"140",0.716849295332675,0.700191776563341,0.532743652223213,0.729797318537877,0.748367962470897,0.525926797347791,0.860496251841839,0.252998318144248,0.527168604366727,0.222709348186011
"141",0.663152506208133,0.643620301545267,0.697622928223401,0.662566916083083,0.681444144745298,0.707662998316554,0.615210168146358,0.768055067907063,0.706137939351813,0.779495212714861
"142",0.501592966844406,0.490100991972853,0.57511124196839,0.497484712187346,0.507989463207253,0.58529214191028,0.413988401950266,0.699046569102739,0.583694274900906,0.716818517566843
"143",0.369833500637207,0.658722123342238,0.417802135263472,0.339291240208525,0.131280506456795,0.30738852515201,0.400688160311024,0.198111205195681,0.322840226616336,0.151459507967629
"144",0.273502566394608,0.624113812492375,0.324297505012805,0.241806970435494,0.0649255133081046,0.208549536818843,0.308862612085124,0.111435523899051,0.223682170285491,0.0770417384183186
"145",0.501179539881718,0.537303645860804,0.480865266948647,0.498997050870891,0.462334300734474,0.464286884633696,0.535407205448072,0.40619741522228,0.466783459863627,0.390605929604655
"146",0.482119489671808,0.551869454895848,0.489853558599522,0.474578569871867,0.403968505598389,0.461384762746026,0.49444461630987,0.421180850048427,0.465620133615172,0.401732025937553
"147",0.416903650003556,0.469014181003383,0.351865782987304,0.416508082980701,0.366098234884366,0.327403921403071,0.511107566749177,0.212418199078376,0.331073360100517,0.191046774494957
