"","intron_motif","startID","endID","maxCount","quantileValueN","passedExpression","passed","maxDJaccard","passedVariability","b_jaccard","rho_jaccard","hgnc_symbol","annotatedJunction"
"580","GT-AG",399,1075,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,"TPTE;AF254983.1;BAGE2","both"
"581","GT-AG",400,1076,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000008335434,"HSPA13","none"
"582","GT-AG",401,1077,60,63.6,TRUE,TRUE,0.124040531063772,TRUE,2.12860402615164,0.000110827749158405,"HSPA13","both"
"583","GT-AG",401,1078,2,126.05,FALSE,FALSE,0.0184616253372439,FALSE,-5.51230703184295,0.00040640326699638,"HSPA13","end"
"584","GT-AG",401,1079,1,120.25,FALSE,FALSE,0.0104651162790698,FALSE,-6.30226522177613,0.000491220664804757,"HSPA13","none"
"585","GT-AG",402,1080,1,66.1,FALSE,FALSE,0.0473684210526316,FALSE,-5.62146691175181,0.0192638734444881,"HSPA13","start"
"586","GT-AG",402,1078,65,68.65,TRUE,TRUE,0.0885940416877065,TRUE,2.23744473762794,0.000104377149854013,"HSPA13","both"
"587","GT-AG",402,1079,1,125.95,FALSE,FALSE,0.0185314685314685,FALSE,-6.05803329215205,0.000705358076266431,"HSPA13","start"
"588","GT-AG",403,1079,59,60.85,TRUE,TRUE,0.19226925766997,TRUE,2.17224379808743,0.005047015765754,"HSPA13","both"
"589","GT-AG",404,1081,2,45.6,FALSE,FALSE,0.0782608695652174,TRUE,-5.30422308045069,0.0699499555962678,"HSPA13","end"
"590","GT-AG",405,1081,50,48.05,TRUE,TRUE,0.0864222219849783,TRUE,2.47524116544796,0.000179396552153372,"HSPA13","both"
"591","GT-AG",406,1082,2,2.1,FALSE,FALSE,0.444444444444444,TRUE,-0.414916338067169,0.0111981053847425,"AF127577.4;NRIP1","start"
"592","GT-AG",406,1083,1,3.2,FALSE,FALSE,0.666666666666667,TRUE,0.0863964912872417,0.99028732767849,"AF127577.4;NRIP1","both"
"593","GT-AG",406,1084,1,2.1,FALSE,FALSE,0.222222222222222,TRUE,-0.544241771052179,0.00763504533223396,"AF127577.4;NRIP1","start"
"594","GT-AG",407,1083,2,1.55,FALSE,FALSE,0.666666666666667,TRUE,-0.175126810787332,0.982996413761718,"AF127577.4;NRIP1","end"
"595","GT-AG",408,1085,1,1,FALSE,FALSE,0,FALSE,0.719368581839511,0.499999991667952,"NRIP1","both"
"596","GT-AG",409,1086,155,167.05,TRUE,TRUE,0.0961840920004702,TRUE,1.74730968603109,0.00264003818663117,"BTG3","both"
"597","GT-AG",409,1087,2,163.9,FALSE,FALSE,0.0204545454545455,FALSE,-6.75801234375493,0.0115000287874194,"BTG3","start"
"598","GT-AG",410,1088,1,102.95,FALSE,FALSE,0.0118421052631579,FALSE,-6.3401950878375,0.000624943168153602,"BTG3","start"
"599","GT-AG",410,1089,2,102.95,FALSE,FALSE,0.0234424242424242,FALSE,-5.72566592179013,0.00688425854945258,"BTG3","start"
"600","GT-AG",410,1090,9,102.95,FALSE,FALSE,0.0625120602560929,TRUE,-3.34297880625123,0.0212739837565315,"BTG3","start"
"601","GT-AG",410,1091,108,128.75,TRUE,TRUE,0.110096449447947,TRUE,0.892405713892156,8.84641761332817e-05,"BTG3","both"
"602","GT-AG",410,1092,1,216.85,FALSE,FALSE,0.00576923076923077,FALSE,-7.14828603176524,0.000364794959313267,"BTG3","end"
"603","GT-AG",411,1091,2,113.1,FALSE,FALSE,0.0230827067669173,FALSE,-6.02830130620347,0.0154539024651715,"BTG3","end"
"604","GT-AG",412,1091,10,113.1,FALSE,FALSE,0.0816447240560952,TRUE,-3.44416770520012,0.0273358567088672,"BTG3","end"
"605","GT-AG",413,1092,1,113.9,FALSE,FALSE,0.0128571428571429,FALSE,-6.55383817427769,0.00112356106006842,"BTG3","end"
"606","GT-AG",414,1093,1,117.9,FALSE,FALSE,0.0130434782608696,FALSE,-6.59323940215396,0.00176576065644299,"BTG3","start"
"607","GT-AG",414,1094,1,117.9,FALSE,FALSE,0.01,FALSE,-6.59452804767572,0.000581206401544285,"BTG3","start"
"608","GT-AG",414,1092,119,119.55,TRUE,TRUE,0.0523318094325196,TRUE,2.38906217700179,0.00198437866044596,"BTG3","both"
"609","GT-AG",415,1094,1,1,FALSE,FALSE,0.666666666666667,TRUE,-0.239789527279837,0.499999963521554,"BTG3","none"
"610","GT-AG",415,1092,1,113.9,FALSE,FALSE,0.0130434782608696,FALSE,-6.55480148875699,0.00154833845211031,"BTG3","end"
"611","GT-AG",416,1092,1,113.9,FALSE,FALSE,0.0116225749559083,FALSE,-6.31280793629315,0.000231975303366628,"BTG3","end"
"612","GT-AG",417,1095,3,70.4,FALSE,FALSE,0.0914230637375289,TRUE,-3.93542899190505,0.000718972045121471,"BTG3","start"
"613","GT-AG",417,1096,1,70.4,FALSE,FALSE,0.0163636363636364,FALSE,-5.58137483402788,0.000715725992470791,"BTG3","start"
"614","GT-AG",417,1097,2,70.4,FALSE,FALSE,0.0399878382487078,FALSE,-5.0274570123375,0.00810943991197711,"BTG3","start"
"615","GT-AG",417,1098,1,70.4,FALSE,FALSE,0.025,FALSE,-5.58039721357182,0.0029992147510194,"BTG3","start"
"616","GT-AG",417,1099,61,82.95,TRUE,TRUE,0.380726888887317,TRUE,0.178073677651554,0.0292615586095221,"BTG3","both"
"617","GT-AG",418,1099,3,68.15,FALSE,FALSE,0.0273934385204877,FALSE,-4.60832907881229,0.00106038608779014,"BTG3","end"
"618","GT-AG",419,1100,1,2,FALSE,FALSE,0.857142857142857,TRUE,-1.3282730693842,0.976027526576254,"AP001341.1","end"
"619","GT-AG",420,1100,1,2,FALSE,FALSE,0.785714285714286,TRUE,-1.02382082561185,0.0101922101316851,"AP001341.1","end"
"620","GT-AG",421,1100,2,2,FALSE,FALSE,0.642857142857143,TRUE,0.54424177105218,0.0101389996365698,"AP001341.1","both"
"621","GT-AG",422,1101,3,3,FALSE,FALSE,0,FALSE,2.18334241994241,0.988702916897603,"AP001341.1","both"
"622","GT-AG",423,1102,2,2,FALSE,FALSE,0.8125,TRUE,-1.19894763639919,0.438888269807214,"AP001341.1","none"
"623","GT-AG",423,1103,1,2.55,FALSE,FALSE,0.518518518518518,TRUE,-0.12932543298501,0.00548245997468092,"AP001341.1","none"
"624","GT-AG",423,1104,1,2,FALSE,FALSE,0.8125,TRUE,-1.3282730693842,0.0154248245484043,"AP001341.1;LINC00158","none"
"625","GT-AG",424,1103,1,2.1,FALSE,FALSE,0.857142857142857,TRUE,-1.30255682956786,0.976736414274365,"AP001341.1","none"
"626","GT-AG",425,1105,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526,"AP001341.1","none"
"627","GT-AG",426,1103,2,2.1,FALSE,FALSE,0.571428571428571,TRUE,-1.37407444718652,0.217727073188984,"AP001341.1","none"
"628","GT-AG",427,1106,180,201.8,TRUE,TRUE,0.0732923969624003,TRUE,2.02451480655243,5.46367384028588e-05,"APP","both"
"629","GT-AG",428,1107,1,239.85,FALSE,FALSE,0.00463917525773196,FALSE,-7.19731126902798,0.00023614975438787,"APP","start"
"630","GT-AG",428,1108,1,239.85,FALSE,FALSE,0.0075,FALSE,-7.19699167382956,0.00157404591693319,"APP","start"
"631","GT-AG",428,1109,255,241.95,TRUE,FALSE,0.0427348188306812,FALSE,3.47771200330803,0.00831988773099313,"APP","both"
"632","GT-AG",429,1110,202,210.15,TRUE,TRUE,0.114350845354549,TRUE,1.33172118383957,0.00131982226179359,"APP","both"
"633","GT-AG",429,1111,27,370.6,TRUE,TRUE,0.066118043346509,TRUE,-2.50038702635275,0.00215756783499669,"APP","end"
"634","GT-AG",429,1112,1,379.55,FALSE,FALSE,0.00211764705882353,FALSE,-7.62418260288281,8.28990269295984e-05,"APP;RNU6-123P","none"
"635","GT-AG",430,1111,175,187.15,TRUE,TRUE,0.134053432363441,TRUE,1.44128139508119,0.00201395158970205,"APP","both"
"636","GT-AG",431,1112,179,181,TRUE,TRUE,0.0576925774162622,TRUE,3.68812212729307,0.0104040052154867,"APP;RNU6-123P","both"
"637","GT-AG",431,1113,1,333.55,FALSE,FALSE,0.00620689655172414,FALSE,-7.43045578320284,0.00158788993065622,"APP;RNU6-123P","none"
"638","GT-AG",432,1114,125,142.3,TRUE,TRUE,0.0942653211531775,TRUE,2.11120050829093,0.0032281755746449,"APP","both"
"639","GC-AG",433,1115,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996,"APP","none"
"640","GT-AG",434,1116,160,168.45,TRUE,TRUE,0.0561329708439948,TRUE,2.40598584062004,0.000223083367209879,"APP","both"
"641","GT-AG",435,1117,151,156.65,TRUE,FALSE,0.04303207629678,FALSE,3.12794387799209,0.00182354933283324,"APP","both"
"642","GT-AG",436,1118,144,157.1,TRUE,TRUE,0.0643279871728503,TRUE,1.90185534404675,0.00129030153662619,"APP","both"
"643","GT-AG",437,1119,24,148.7,TRUE,TRUE,0.0653295677834398,TRUE,-2.01502019814625,0.00102587421099236,"APP","start"
"644","GT-AG",437,1120,129,175.7,TRUE,TRUE,0.0751225124997373,TRUE,0.754728409713884,8.31305931493795e-05,"APP","both"
"645","GT-AG",437,1113,13,293.6,FALSE,FALSE,0.0247136673045054,FALSE,-3.09667909592703,3.08831593598873e-05,"APP","start"
"646","GT-AG",438,1120,26,147.55,TRUE,TRUE,0.0565986283990043,TRUE,-1.87951394837945,0.000397745385319597,"APP","end"
"647","GT-AG",438,1113,1,182.8,FALSE,FALSE,0.00957446808510638,FALSE,-6.73990364397497,0.00112366806632761,"APP","none"
"648","GT-AG",439,1121,1,152.35,FALSE,FALSE,0.0219512195121951,FALSE,-6.56963724330709,0.00969237228552413,"APP","start"
"649","GT-AG",439,1113,150,167,TRUE,TRUE,0.133386256707829,TRUE,1.3864316223083,0.00434201568189449,"APP","both"
"650","GT-AG",440,1113,1,157.45,FALSE,FALSE,0.0209302325581395,FALSE,-6.59827040235017,0.00920984336019153,"APP","end"
"651","GT-AG",441,1122,253,242.7,TRUE,FALSE,0.0235042016993442,FALSE,2.86632766539625,3.30056907064885e-05,"APP","both"
"652","GT-AG",442,1123,134,132.9,TRUE,FALSE,0.0457635408393178,FALSE,2.77315056778487,0.000139674074638516,"APP","both"
"653","GT-AG",443,1124,119,113.45,TRUE,TRUE,0.0925022990128886,TRUE,2.27594998536936,0.000146584566721441,"APP","both"
"654","GT-AG",444,1125,122,116.9,TRUE,TRUE,0.078875103836279,TRUE,3.07259840956092,8.29943161273865e-05,"APP","both"
"655","GT-AG",444,1126,1,181.2,FALSE,FALSE,0.0104651162790698,FALSE,-6.92195871498372,0.00218069368171549,"APP","start"
"656","GT-AG",445,1126,82,82.5,TRUE,TRUE,0.0656066848286276,TRUE,2.55950532122162,0.000189014035130288,"APP","both"
"657","GT-AG",446,1127,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000072077643,"LINC01695","both"
"658","GT-AG",447,1128,3,1.65,FALSE,FALSE,0,FALSE,0.343398720448515,0.984204195054355,"AF165147.1","both"
"659","GT-AG",448,1129,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874,"AF165147.1","none"
"660","GT-AG",449,1130,1,30.2,FALSE,FALSE,0.0409090909090909,FALSE,-5.14347224870876,0.00181505536578936,"AP000266.1;URB1","end"
"661","GT-AG",450,1130,31,31.85,TRUE,TRUE,0.120426501035197,TRUE,3.96289681252321,0.0362535000562564,"URB1","both"
"662","GT-AG",451,1131,67,59.35,TRUE,TRUE,0.113061799790846,TRUE,3.53199030592798,0.00168748297039031,"URB1","both"
"663","GT-AG",451,1132,1,58.9,FALSE,FALSE,0.0183673469387755,FALSE,-5.62308067444971,0.000718282411015787,"URB1","start"
"664","GT-AG",451,1133,1,107.45,FALSE,FALSE,0.0145236508994004,FALSE,-6.00840753479334,0.000240732193985787,"URB1","start"
"665","GT-AG",452,1133,57,53.6,TRUE,TRUE,0.180448303023854,TRUE,2.73931538019075,0.0289343734475364,"URB1","both"
"666","GT-AG",452,1134,2,102.4,FALSE,FALSE,0.0305084745762712,FALSE,-6.18212117195665,0.0267715355658254,"URB1","end"
"667","GT-AG",453,1134,57,57.3,TRUE,TRUE,0.101145767422941,TRUE,2.30740649519902,0.00343395926737221,"URB1","both"
"668","GT-AG",454,1135,54,46.1,TRUE,TRUE,0.129704400991166,TRUE,3.04970164844557,0.0305832160620862,"URB1","both"
"669","GT-AG",454,1136,2,104.75,FALSE,FALSE,0.0264705882352941,FALSE,-6.0263168923401,0.0173669715917198,"URB1","end"
"670","GT-AG",455,1136,78,66.1,TRUE,TRUE,0.135222134011464,TRUE,1.5953414020645,0.0383827824968031,"URB1","both"
"671","GT-AG",456,1136,1,61.45,FALSE,FALSE,0.0290322580645161,FALSE,-5.50482163790928,0.00218425827708509,"URB1","end"
"672","GT-AG",457,1137,62,71.1,TRUE,TRUE,0.0688341134016218,TRUE,1.35330395153383,0.000149167612881924,"URB1","both"
"673","GT-AG",458,1137,4,59.35,FALSE,FALSE,0.0618956516120695,TRUE,-4.26232266298203,0.000353788782783132,"URB1","end"
"674","GT-AG",459,1137,5,59.35,FALSE,FALSE,0.0862962962962963,TRUE,-5.0401732527133,0.0352163996628253,"URB1","end"
"675","GT-AG",460,1138,55,57.65,TRUE,TRUE,0.0582718948692064,TRUE,3.21673009818338,0.0139496295257367,"URB1","both"
"676","GT-AG",461,1139,54,51.95,TRUE,TRUE,0.123340275751958,TRUE,2.79183494085286,0.000169096750849461,"URB1","both"
"677","GT-AG",462,1140,45,45.85,TRUE,TRUE,0.199960903072724,TRUE,2.8637481819053,0.0164820110956206,"URB1","both"
"678","GT-AG",463,1141,39,38.75,TRUE,TRUE,0.0797701365806132,TRUE,3.12701469597825,0.0111315327365631,"URB1","both"
"679","GT-AG",464,1142,32,32.55,TRUE,TRUE,0.177023601398601,TRUE,3.06696183315966,0.000250343819057156,"URB1","both"
"680","GT-AG",465,1143,43,44.5,TRUE,TRUE,0.170610088060764,TRUE,2.57688604629306,0.0402845893899308,"URB1","both"
"681","GT-AG",466,1143,1,41.3,FALSE,FALSE,0.0400956937799043,FALSE,-4.59967137085421,0.00032670257184298,"URB1","end"
"682","GT-AG",467,1144,54,54.75,TRUE,TRUE,0.0565369399951681,TRUE,4.01569615753652,0.00730764525800497,"URB1","both"
"683","GT-AG",468,1145,61,65.2,TRUE,TRUE,0.131995638122896,TRUE,3.81916057696295,0.016464563479413,"URB1;RN7SL109P","both"
"684","GT-AG",469,1145,1,64.3,FALSE,FALSE,0.0272727272727273,FALSE,-5.57263012904581,0.00243402468007319,"URB1","end"
"685","GT-AG",470,1146,2,48.5,FALSE,FALSE,0.0448750637429883,FALSE,-4.89311369734321,0.0175018730577749,"URB1","start"
"686","GT-AG",470,1147,51,52.5,TRUE,TRUE,0.109479449051153,TRUE,2.32133671792461,0.00323518355799072,"URB1","both"
"687","GT-AG",471,1148,35,33.3,TRUE,TRUE,0.116412698412698,TRUE,3.45866853606627,0.0141654646255977,"URB1","both"
"688","GT-AG",472,1149,25,25,TRUE,TRUE,0.875333333333333,TRUE,3.36547029811381,0.0658450793433316,"URB1","both"
"689","GT-AG",473,1150,2,29.55,FALSE,FALSE,0.0620689655172414,TRUE,-4.52646666652989,0.0341969979817,"URB1","start"
"690","GT-AG",473,1151,26,30,TRUE,TRUE,0.186690009337068,TRUE,2.56978534609248,0.0316675727624684,"URB1","both"
"691","GT-AG",474,1152,1,30.6,FALSE,FALSE,0.0428571428571429,FALSE,-4.33563663151786,0.00164281849541504,"URB1","end"
"692","GT-AG",475,1152,36,32.6,TRUE,TRUE,0.253328250696672,TRUE,2.43415303790485,0.000301180972031198,"URB1","both"
"693","GT-AG",475,1153,1,64.95,FALSE,FALSE,0.0130434782608696,FALSE,-5.4253549782024,0.000472455046945106,"URB1","end"
"694","GT-AG",475,1154,1,69.35,FALSE,FALSE,0.0160958489065992,FALSE,-5.12372027764934,0.000154977283198155,"URB1","end"
"695","GT-AG",476,1153,40,41.65,TRUE,TRUE,0.0693800934207911,TRUE,2.98353752503243,0.00116774930545446,"URB1","both"
"696","GT-AG",477,1154,55,49.8,TRUE,TRUE,0.0647281171973084,TRUE,3.07607993983551,0.0103568447874277,"URB1","both"
"697","GT-AG",478,1155,1,40.85,FALSE,FALSE,0.06,TRUE,-5.05100013383427,0.0128511104401134,"URB1","end"
"698","GT-AG",479,1155,44,40.85,TRUE,FALSE,0.0446825396825397,FALSE,4.25922313834232,0.000359703801545668,"URB1","both"
"699","GT-AG",480,1156,41,42.75,TRUE,TRUE,0.159331501831502,TRUE,2.52822120013053,0.000238183527108754,"URB1","both"
"700","GT-AG",480,1157,1,65.4,FALSE,FALSE,0.0176470588235294,FALSE,-5.61622668307351,0.00112685939416065,"URB1","start"
"701","GT-AG",481,1157,28,29,TRUE,TRUE,0.106995633676668,TRUE,2.60823706712791,0.000426953256408665,"URB1","both"
"702","GT-AG",482,1158,37,37.3,TRUE,TRUE,0.145566543408099,TRUE,2.87267439105516,0.0175535403000063,"URB1","both"
"703","GT-AG",483,1159,34,33.1,TRUE,TRUE,0.873756720430108,TRUE,3.29475031364162,0.022459624092833,"URB1","both"
"704","GT-AG",484,1160,38,38.65,TRUE,FALSE,0.0433944759806828,FALSE,4.08996633072493,0.000332865681342016,"URB1","both"
"705","GT-AG",485,1161,2,34.5,FALSE,FALSE,0.0461538461538461,FALSE,-4.62938564295517,0.00845577099003878,"URB1","end"
"706","GT-AG",486,1161,37,35.4,TRUE,TRUE,0.129152505200892,TRUE,2.98501929461419,0.000471085508349283,"URB1","both"
"707","GT-AG",487,1162,45,41,TRUE,TRUE,0.171489621489621,TRUE,1.80339548883292,0.00362068882242346,"URB1","both"
"708","GT-AG",488,1162,1,37,FALSE,FALSE,0.0195652173913043,FALSE,-4.70306866019488,0.000622241987552659,"URB1","end"
"709","GT-AG",489,1163,37,38.1,TRUE,TRUE,0.838866861366861,TRUE,2.40791075893255,0.0286249965176839,"URB1","both"
"710","GT-AG",490,1164,32,35,TRUE,TRUE,0.204381613756614,TRUE,2.57659679139378,0.00167160830044817,"URB1","both"
"711","GT-AG",491,1165,1,38.65,FALSE,FALSE,0.0225,FALSE,-4.67882079472487,0.0007146029284795,"URB1","end"
"712","GT-AG",492,1165,38,39.75,TRUE,TRUE,0.0542283662283662,TRUE,3.26057504222116,0.000976792112924662,"URB1","both"
"713","GT-AG",493,1166,1,22.1,FALSE,FALSE,0.111111111111111,TRUE,-4.10266118553059,0.0635898876890204,"URB1;SNORA80","end"
"714","GT-AG",494,1166,23,22.1,TRUE,TRUE,0.136880711880712,TRUE,3.30867141665563,0.00121302457959846,"URB1;SNORA80","both"
"715","GT-AG",495,1167,33,26.8,TRUE,TRUE,0.268627450980392,TRUE,3.09050499487483,0.00114864250922675,"URB1","both"
"716","GT-AG",496,1168,22,23.55,TRUE,TRUE,0.143725766986637,TRUE,2.72203550049328,0.000452091969884521,"URB1","both"
"717","GT-AG",497,1169,35,33.2,TRUE,FALSE,0.036,FALSE,4.67502139737381,0.00170170905353026,"URB1","both"
"718","GT-AG",498,1170,23,22.1,TRUE,TRUE,0.161904761904762,TRUE,3.31813319132031,0.0775048898276827,"URB1","both"
"719","GT-AG",499,1171,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526,"AP000282.1","none"
"720","AT-AA",500,1172,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,NA,"none"
"721","GC-AG",501,1173,1,1,FALSE,FALSE,0,FALSE,0.719368581839511,0.500000000003339,"IL10RB-DT;TMEM50B;RPS5P3;AP000302.1;DNAJC28;GART;BTF3P6;DONSON;AP000304.1;AP000311.1;CRYZL1;ATP5PO;RN7SL740P;AP000569.1;RPS5P2;AP000320.1;FAM243B;FAM243A;SMIM34B;SMIM34A;KCNE1;KCNE1B;SNORA11;RCAN1;LINC00160;RUNX1;RPL34P3;EZH2P1","none"
"722","GT-AG",502,1174,5,4.55,FALSE,FALSE,0,FALSE,2.28904323521016,0.984079609199775,"IL10RB-DT","both"
"723","GT-AG",503,1175,42,41.55,TRUE,FALSE,0,FALSE,5.2259050088715,0.964913416735635,"AP000311.1;ATP5PO","both"
"724","GT-AG",504,1176,2,66.55,FALSE,FALSE,0.0558356933946557,TRUE,-4.40627306643514,0.000140765477483048,"AP000311.1;ATP5PO","start"
"725","GT-AG",504,1177,66,100.65,TRUE,TRUE,0.371286779602569,TRUE,0.505327273982351,0.129883599769167,"AP000311.1;ATP5PO","both"
"726","GC-AG",504,1178,1,66.55,FALSE,FALSE,0.0134328358208955,FALSE,-5.44448211941955,0.000563273989341407,"AP000311.1;ATP5PO","start"
"727","GT-AG",505,1179,1,1,FALSE,FALSE,0.5,TRUE,2.08721928629529e-16,0.500000016668571,"AP000569.1","none"
"728","GT-AG",505,1180,1,4.1,FALSE,FALSE,0.875,TRUE,-1.7604021093328,0.973314282277085,"AP000569.1","end"
"729","GT-AG",506,1180,5,4.1,FALSE,FALSE,0.857142857142857,TRUE,1.52061258205296,0.976537702464693,"AP000569.1","both"
"730","GT-AG",507,1181,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874,"AP000569.1","none"
"731","AT-AA",508,1182,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907,NA,"none"
"732","AT-AA",509,1183,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526,NA,"none"
"733","GT-AG",510,1184,3,2.55,FALSE,FALSE,0,FALSE,1.36721954606037,0.985717021664417,"SETD4","both"
"734","GT-AG",511,1185,2,9.2,FALSE,FALSE,0.311623376623377,TRUE,-2.51011338174743,0.00124023338677372,"CLDN14;PSMD4P1","both"
"735","GT-AG",511,1186,1,33.3,FALSE,FALSE,0.0391304347826087,FALSE,-4.9210329407334,0.00153871781926962,"CLDN14;PSMD4P1","end"
"736","GT-AG",512,1185,1,8.74999999999999,FALSE,FALSE,0.874242424242424,TRUE,-2.63461360414087,0.00164004072554962,"CLDN14","end"
"737","GT-AG",513,1185,1,8.74999999999999,FALSE,FALSE,0.225,TRUE,-3.35336949135047,0.0424530515398086,"CLDN14","end"
"738","GT-AG",514,1185,9,8.74999999999999,FALSE,FALSE,0.758484848484849,TRUE,1.5762371429245,0.00887114020245758,"CLDN14","end"
"739","GT-AG",515,1186,9,32.3,FALSE,FALSE,0.174780290703212,TRUE,-0.766816084307593,0.00067164563858802,"CLDN14","end"
"740","GT-AG",516,1187,1,25.85,FALSE,FALSE,0.0409090909090909,FALSE,-4.50358808615103,0.00139889973412189,"CLDN14","start"
"741","GT-AG",516,1186,27,34.3,TRUE,TRUE,0.219083324775924,TRUE,0.216713829571501,0.0139600342239259,"CLDN14","both"
"742","GT-AG",517,1188,16,13.75,FALSE,FALSE,0,FALSE,4.20794795627978,0.977910499381748,"HLCS","both"
"743","GT-AG",518,1189,1,17.65,FALSE,FALSE,0.128571428571429,TRUE,-4.35697576214595,0.0422348959819844,"HLCS","end"
"744","GT-AG",519,1189,19,17.65,FALSE,FALSE,0.236950549450549,TRUE,3.77371156242532,0.0493734025555531,"HLCS","both"
"745","GT-AG",520,1189,1,17.65,FALSE,FALSE,0.108379120879121,TRUE,-3.85627910206273,0.00123574790062333,"HLCS","end"
"746","GT-AG",521,1190,17,17,FALSE,FALSE,0.118437118437118,TRUE,3.6949602093708,0.00343143870831537,"HLCS","both"
"747","GT-AG",521,1191,1,26.1,FALSE,FALSE,0.06,TRUE,-4.74641605065516,0.00942409813365551,"HLCS","start"
"748","GT-AG",521,1192,1,36.65,FALSE,FALSE,0.0333333333333333,FALSE,-5.12540008109788,0.00162082058626177,"HLCS;HLCS-IT1","end"
"749","GT-AG",522,1191,1,9.55,FALSE,FALSE,0.1,TRUE,-3.94221706891051,0.0033166034459138,"HLCS","end"
"750","GT-AG",523,1191,10,9.55,FALSE,FALSE,0.0888888888888889,TRUE,3.69078650644623,0.00138335907033245,"HLCS","both"
"751","GT-AG",524,1193,11,11,FALSE,FALSE,0.29,TRUE,3.47090562237577,0.00260016573306252,"HLCS;HLCS-IT1","both"
"752","GT-AG",525,1193,1,11,FALSE,FALSE,0.09,TRUE,-3.74964162633178,0.00307233553129665,"HLCS;HLCS-IT1","end"
"753","GT-AG",526,1193,1,11,FALSE,FALSE,0.3,TRUE,-3.72112125068805,0.146671660843291,"HLCS","end"
"754","GT-AG",527,1194,2,24.4,FALSE,FALSE,0.12,TRUE,-4.55956372009181,0.0928919303909728,"HLCS","start"
"755","GT-AG",527,1195,1,24.4,FALSE,FALSE,0.105952380952381,TRUE,-4.11986839638398,0.0023226218539625,"HLCS","start"
"756","GT-AG",527,1192,25,25.85,TRUE,TRUE,0.194241217425802,TRUE,1.73117660458038,0.00086344843182687,"HLCS","both"
"757","GT-AG",527,1196,1,34.5,FALSE,FALSE,0.0409090909090909,FALSE,-5.18413472761379,0.00318227018162619,"HLCS","start"
"758","GT-AG",528,1192,2,23.75,FALSE,FALSE,0.118058608058608,TRUE,-4.03707460619617,0.0007406529077884,"HLCS","end"
"759","GT-AG",529,1196,11,11,FALSE,FALSE,0.0818181818181819,TRUE,4.29866885616975,0.00311544114479137,"HLCS","both"
"760","GT-AG",530,1197,15,15.55,FALSE,FALSE,0.0755681818181818,TRUE,3.99289131357396,0.000917533077245017,"HLCS","both"
"761","GT-AG",530,1198,1,26.1,FALSE,FALSE,0.0781144781144781,TRUE,-4.65058739786197,0.00074121153512035,"HLCS","start"
"762","GT-AG",531,1198,1,12.55,FALSE,FALSE,0.075,TRUE,-4.01587816195361,0.00265692187900094,"HLCS","end"
"763","GT-AG",532,1199,1,16.65,FALSE,FALSE,0.06,TRUE,-4.01508407549512,0.00187215799451778,"HLCS","start"
"764","GT-AG",532,1200,3,16.65,FALSE,FALSE,0.808095238095238,TRUE,-2.03722821752473,0.0468810227055137,"HLCS","start"
"765","GT-AG",532,1201,2,16.65,FALSE,FALSE,0.117835497835498,TRUE,-3.0488973156616,0.00984888149268235,"HLCS","start"
"766","GT-AG",532,1202,3,16.65,FALSE,FALSE,0.146969696969697,TRUE,-3.57588584427313,0.0894200510992276,"HLCS","start"
"767","GT-AG",532,1198,12,18,FALSE,FALSE,0.574568078979844,TRUE,0.425928892879467,0.118930385786085,"HLCS","both"
"768","GT-AG",533,1201,1,4.55,FALSE,FALSE,0.208333333333333,TRUE,-1.79249368488282,0.0163454198062788,"HLCS","none"
"769","GT-AG",533,1198,3,12.55,FALSE,FALSE,0.260332167832168,TRUE,-2.43280743053199,0.00163678166338281,"HLCS","end"
"770","GT-AG",534,1198,3,12.55,FALSE,FALSE,0.167692307692308,TRUE,-3.24184856259894,0.0856162515689863,"HLCS","end"
"771","GT-AG",535,1203,1,6.65,FALSE,FALSE,0.888888888888889,TRUE,-2.26450974129255,0.985990886758015,"HLCS","start"
"772","GT-AG",535,1204,1,6.65,FALSE,FALSE,0.888888888888889,TRUE,-2.26450974129255,0.985948083755019,"HLCS","start"
"773","GT-AG",535,1205,6,6.65,FALSE,FALSE,0.664814814814815,TRUE,-0.748913773305682,0.27960008655954,"HLCS","start"
"774","GT-AG",535,1206,2,6.65,FALSE,FALSE,0.355555555555556,TRUE,-2.38985270925596,0.105442348822818,"HLCS","start"
"775","GT-AG",535,1207,2,6.65,FALSE,FALSE,0.601851851851852,TRUE,-0.564480422409926,0.0559473059512081,"HLCS;Y_RNA_5","both"
"776","GT-AG",536,1208,1,120.45,FALSE,FALSE,0.0123543123543124,FALSE,-6.27399049925824,0.000239883576426692,"PIGP","end"
